RamanShift (cm-1)	00:00:27	00:01:30	00:02:00	00:02:30	00:03:00	00:03:30	00:04:00	00:04:30	00:05:00	00:05:30	00:06:00	00:06:30	00:07:00	00:07:30	00:08:00	00:08:30	00:09:00	00:09:30	00:10:00	00:10:30	00:11:00	00:11:30	00:12:00	00:12:30	00:13:00	00:13:30	00:14:00	00:14:30	00:15:00	00:15:30	00:16:00	00:16:30	00:17:00	00:17:30
2370.0000	2801.98634815	3183.60321058	3136.40026252	3160.18603919	3111.42335755	3146.64209009	3114.74526821	3087.84130985	3126.44763806	3083.67239618	3071.15312071	3028.32444063	3026.21447237	3027.60312746	3049.92521802	3005.63157615	3015.49076495	2981.04243823	2986.50453539	3000.32922653	2965.34739529	2882.43070051	2892.02780624	2826.52116663	2820.35053481	2888.70693712	2864.02504526	2911.65124020	2965.83823670	2991.25610842	2994.72885821	3395.94878637	3447.13135168	3485.02475348
2369.0000	2778.37162794	3179.67197825	3127.55664741	3167.44312510	3112.37946266	3141.65426864	3072.52458085	3072.42749956	3096.74816488	3061.77917326	3055.13799102	3006.01251187	3022.01038830	2999.12108934	3050.36631157	2997.60733041	2993.62238298	2986.06661145	2989.58545886	2978.00652324	2942.37435190	2867.45991444	2888.94581621	2826.41883064	2810.93139811	2873.01965999	2872.57974098	2901.26160456	2954.51094877	2988.63747248	2974.07118188	3400.36663849	3445.74441247	3463.24258478
2368.0000	2753.65262011	3174.70800917	3122.22591059	3163.18417697	3104.74645560	3112.16055445	3049.13212004	3068.03616701	3072.16187311	3049.70242733	3044.26098847	2986.14429524	3022.40116469	2981.49544846	3057.50951109	3007.00891842	2979.34729159	2997.24320563	2981.21122960	2959.95652513	2926.30209749	2860.78208217	2888.65776088	2822.02174805	2806.79674055	2856.33389946	2876.01635579	2885.51587405	2938.94783714	2986.84468597	2963.88151929	3400.33690635	3443.12822755	3437.69209444
2367.0000	2741.40818804	3173.06464182	3122.70447710	3146.28274810	3099.43024255	3078.94967779	3054.06995474	3075.14542176	3065.38627540	3055.94959376	3048.51456659	2978.45873984	3030.06119499	2981.30489766	3063.96422991	3032.62008576	2979.47464666	3004.66839314	2969.29690861	2953.51135187	2927.24149824	2862.62258314	2889.89656220	2812.59617818	2804.50498775	2845.32661259	2872.80088395	2873.34849440	2932.75538397	2985.14529780	2969.27289141	3397.31993444	3432.34371210	3427.01295183
2366.0000	2747.07492185	3179.98417977	3133.66290375	3124.76286928	3104.72756213	3065.38124887	3075.83412964	3084.83962981	3073.29042780	3070.34377320	3061.84418650	2986.67927594	3045.96262813	2995.02017515	3064.94013126	3057.06634300	2991.97717646	3003.60222490	2965.14139550	2958.65809704	2937.46896793	2874.51351163	2896.90553841	2803.77003823	2802.10971172	2844.05593014	2862.48685429	2874.17227446	2942.20821201	2985.90791589	2981.87420633	3395.19859900	3412.60722788	3435.79486536
2365.0000	2765.57750596	3195.33761492	3157.00147808	3108.98650479	3116.59067236	3075.34805060	3091.38253704	3087.95150295	3083.79543751	3079.73989523	3070.42171743	3004.58576285	3065.53976465	3016.98496349	3062.47199959	3060.21323360	3008.57106680	2996.88589092	2972.98322373	2969.62532330	2943.50824345	2894.59890935	2912.80868709	2802.64178583	2803.73676889	2852.16400972	2849.43896314	2890.67679799	2961.12649405	2990.36130901	2990.98906190	3396.53073070	3395.53373863	3455.44698362
2364.0000	2785.64805180	3212.52922274	3184.76188725	3102.67854680	3123.36865515	3092.82805342	3086.95807387	3082.88572283	3087.99115242	3081.88481046	3066.23331284	3018.45150364	3078.95208706	3041.61914036	3060.97815176	3037.34288134	3021.30348893	2990.34299922	2985.84596913	2976.30817600	2940.78495705	2913.28227911	2928.72326468	2810.88660950	2812.87800752	2863.11942966	2841.96304839	2913.72299980	2979.31888072	2992.29458194	2994.55068907	3399.74115038	3394.07458438	3473.01765266
2363.0000	2799.45361625	3225.25428525	3203.13533472	3101.44560836	3118.61735869	3101.42649274	3071.04102381	3075.31278417	3084.68619654	3081.48079335	3049.96082283	3016.95719970	3077.38580190	3062.14639444	3061.00589476	3005.72835776	3029.04355004	2987.75906300	2990.96381809	2970.39714757	2934.43056597	2919.58994737	2927.95718983	2824.27663793	2825.23620260	2867.98837323	2845.81721901	2928.33103131	2992.66925032	2984.63405221	2997.13537923	3400.71032284	3408.64019876	3479.18350599
2362.0000	2808.02665608	3233.47473488	3205.55921875	3099.40645040	3106.79605571	3100.16135876	3066.41979386	3071.40664854	3076.92413663	3080.11048889	3026.27589437	3001.77340320	3060.74395008	3073.01573811	3059.40225789	2992.21961479	3036.56234417	2989.49920094	2981.55537135	2954.68797092	2930.27991142	2912.82609528	2904.46202736	2837.43286068	2832.80277348	2864.07987458	2858.80883753	2927.38853703	3002.67502905	2973.16837437	3000.77867459	3397.39677851	3427.72868791	3473.78781364
2361.0000	2816.20882790	3241.40673923	3197.97549451	3096.63603900	3097.49471240	3099.62551784	3088.07022722	3071.90908068	3068.35385912	3076.39741087	3002.65291383	2987.68956147	3039.06394763	3073.82614747	3055.31033381	3010.98020358	3046.81926174	2993.54948631	2964.74775148	2943.55332974	2930.76228001	2904.52478268	2872.67699940	2846.22406671	2832.97842962	2858.75726834	2872.65296663	2917.97404366	3009.30303557	2974.86501704	3001.88732288	3392.71256116	3440.86751896	3466.09000224
2360.0000	2824.38730994	3251.54361280	3189.02751204	3100.22788642	3096.31418485	3106.98706179	3127.84574307	3072.79326070	3062.11118711	3072.23888415	2990.02409124	2989.54428770	3024.98036543	3068.37097592	3053.41533314	3051.05423521	3056.51845329	2996.77348157	2955.81997033	2949.77806497	2937.76876078	2907.04839054	2855.47494077	2846.44219049	2829.49553251	2861.99474395	2880.22872949	2913.04911692	3009.77481414	2997.41383965	2996.12689973	3392.19843768	3447.79707334	3465.73988070
2359.0000	2828.03319494	3262.27868444	3179.08187782	3117.04364857	3101.28046564	3118.65241097	3161.37140722	3071.26064699	3059.28316212	3071.92915556	2996.93167413	3007.95374204	3023.85549755	3060.05735317	3058.79510534	3085.94842179	3060.30293477	2996.22666741	2962.74523995	2971.49511404	2952.46601608	2921.44125549	2863.92358385	2835.16453607	2825.73572687	2875.13784554	2880.90627439	2919.32141388	3004.97016981	3026.13327591	2982.65282431	3398.15299166	3454.55078194	3471.42936008
2358.0000	2824.14748692	3269.80113019	3163.09520272	3143.88427387	3106.88102497	3126.56360373	3170.59469906	3069.82393668	3057.87506596	3075.81929464	3020.98223610	3029.15692470	3031.19629549	3049.87466137	3068.64990653	3096.00202954	3056.79930177	2991.08168010	2978.03082058	2994.81325785	2970.36237414	2937.17919237	2889.80318969	2816.51986485	2821.42948964	2888.99625244	2879.74436172	2934.91970341	3001.94199846	3037.70590153	2963.48553090	3406.28209271	3462.84510412	3472.10073701
2357.0000	2814.91506517	3270.51527073	3142.18497616	3166.30552960	3110.65981572	3127.16019218	3158.78504648	3073.18554318	3055.91823256	3080.13247192	3049.43017426	3039.58261974	3038.94163605	3037.92861858	3072.02107904	3081.47620806	3048.72729869	2984.18970889	2987.33791093	3008.21863032	2981.77086142	2942.49630355	2914.77211705	2802.93944382	2815.54692289	2893.22632591	2882.78883518	2955.29773911	3006.08877447	3024.50709990	2942.23379349	3409.19850043	3466.10892464	3461.61929479
2356.0000	2805.14059768	3262.91342808	3127.01670012	3171.10004867	3114.47212250	3121.99191748	3142.99681634	3081.52607998	3055.70454975	3082.99210358	3069.15944655	3038.96995208	3042.75471044	3024.98781842	3060.82081248	3055.97817139	3039.04978140	2981.29317027	2984.06067158	3011.22239150	2980.59900058	2934.12298295	2925.11526845	2805.32559161	2808.80729674	2885.79989132	2892.59039481	2976.18750204	3012.51990046	3000.06321275	2924.77321326	3403.38521496	3457.55884312	3447.89653116
2355.0000	2798.75783083	3249.52373039	3128.05505152	3160.87342073	3118.89683085	3112.79241311	3134.50585934	3089.11282996	3062.10850214	3086.07169417	3074.57284755	3037.72025481	3043.35803573	3013.07457342	3041.19992855	3031.91962394	3029.30230323	2987.52700470	2973.66594388	3009.67389863	2970.27875752	2918.50018882	2921.18150972	2821.32910377	2803.48092264	2873.04449477	2906.00665967	2991.35392473	3009.30788637	2982.47878256	2918.37410168	3391.70573977	3441.22585112	3443.01275945
2354.0000	2797.87795979	3237.26263916	3144.63171375	3152.79612301	3119.95250213	3100.75489273	3130.44949184	3090.85588741	3076.25374245	3090.03627207	3067.75553339	3043.09966633	3043.31843857	3006.04813603	3030.56600518	3014.76999877	3020.93276678	3003.55936919	2966.49501989	3007.26501367	2959.27666625	2905.71381580	2916.05713206	2837.22075359	2803.47542160	2862.78528242	2915.55594093	2993.40718660	2990.58779391	2978.48492791	2927.36855439	3379.51932563	3431.53029442	3447.16254094
2353.0000	2802.47718224	3234.26383680	3165.17703832	3160.88205722	3115.54447650	3090.91154307	3124.34458696	3088.67235690	3093.55221198	3092.91433360	3055.37766124	3051.64344809	3044.53818262	3008.44855625	3040.35734101	3007.35700188	3016.60659907	3024.42420776	2969.57905681	3004.22503528	2953.62976056	2902.49068484	2923.47989352	2843.03571925	2813.22473394	2859.07869898	2915.12578322	2980.48153329	2964.61983532	2983.38081867	2949.87929508	3371.36253607	3439.39604793	3448.65911573
2352.0000	2810.10221707	3244.58870925	3177.89242338	3182.06085544	3112.95902215	3092.70760045	3119.46831579	3089.20761544	3108.72414669	3094.33365848	3045.16354473	3055.73838559	3047.97774227	3021.34129652	3063.23654255	3012.83744077	3020.01967739	3042.22807585	2983.40734967	3001.80840958	2955.54670301	2909.17735924	2943.92110592	2842.61628078	2832.18346298	2861.98026779	2906.49475657	2960.15647581	2947.46126739	2989.84757488	2979.69865047	3372.86787361	3460.26404726	3440.36452974
2351.0000	2817.69619191	3264.23779124	3180.94191837	3201.48954507	3122.82090669	3112.62889079	3126.93561731	3096.00368090	3120.07013118	3097.49572011	3040.80336740	3053.81555211	3053.55217034	3039.40540458	3081.08782906	3031.00594075	3033.89964615	3051.23600072	3002.00881880	3003.41786671	2965.36077776	2921.42885964	2962.86063593	2846.00033993	2850.80135481	2869.27851098	2898.98085840	2944.09172242	2949.08559422	2993.54818042	3010.25426024	3391.47347982	3478.67202770	3430.32883086
2350.0000	2824.17122702	3281.43356934	3182.29627205	3207.90334605	3143.75829001	3146.72370511	3150.62133371	3106.32564159	3127.70173507	3104.52564473	3039.00094078	3050.80638370	3059.31410063	3053.81729739	3085.20971661	3054.95908255	3056.14610179	3051.66596180	3015.90425951	3009.22702651	2980.73128975	2934.20178476	2964.52870906	2854.83765801	2856.94670393	2877.16103306	2899.94632399	2939.22538737	2965.90800705	2993.98431937	3035.37759466	3428.66509321	3483.84565674	3432.31041381
2349.0000	2829.42856402	3283.13959968	3189.37794597	3200.16523964	3159.41301232	3181.90575397	3177.50186272	3115.38582887	3130.33792016	3112.07459443	3034.34048356	3050.73122070	3061.34173870	3058.05711264	3083.43768265	3074.84767413	3077.64905211	3048.50943569	3018.84257872	3012.06861536	2995.46321432	2944.80109413	2946.91527551	2860.34526675	2848.26651623	2880.82753261	2905.99452876	2944.71279630	2985.29084121	2993.93288628	3047.97148414	3471.28886043	3477.71946461	3448.62342210
2348.0000	2831.22404650	3265.80938326	3199.51880248	3182.56433003	3155.50175828	3204.40902401	3186.07542559	3120.81925392	3126.15507359	3113.99345048	3027.32512049	3053.27764234	3055.64291240	3050.82612701	3085.67053587	3084.80760294	3087.26073228	3045.97927063	3013.54439163	3003.27727843	3002.81392994	2952.94252964	2922.54070838	2855.93564279	2835.47577379	2877.26614288	2906.75068245	2954.94406205	2995.83753705	2997.20610140	3042.23171319	3497.30504848	3468.53590178	3467.31865058
2347.0000	2826.75475705	3241.40925731	3202.63825677	3160.97699666	3136.45714915	3207.27540124	3165.73329018	3122.59341799	3115.62037002	3108.06340373	3024.33345837	3057.53825471	3041.63937112	3036.36312459	3088.79392082	3084.90207692	3081.86452470	3043.71812482	3009.27703601	2984.43440927	3000.29724506	2958.53289581	2906.24043254	2847.38343095	2831.92150494	2868.69436165	2898.31216229	2963.40777241	2994.60616135	3004.77565866	3019.77417312	3494.84726131	3461.58119136	3476.56272311
2346.0000	2818.97112192	3230.02844985	3193.72093311	3143.97525989	3120.31730833	3192.67516979	3127.69595292	3121.54195721	3101.77459981	3099.14346266	3029.25312857	3064.47234464	3024.78782230	3024.87852898	3082.23635694	3077.36062087	3070.22157315	3039.33567662	3012.70697356	2969.54321093	2990.01161041	2960.22260019	2903.74202616	2847.47905015	2841.22505097	2861.71312920	2889.62043402	2965.95463017	2987.54295449	3013.42196470	2991.92117090	3472.90125709	3457.84897580	3477.16158333
2345.0000	2817.17874888	3243.49423612	3179.64709033	3140.16418036	3119.02641032	3170.01134186	3095.66906852	3119.09513479	3088.29249876	3095.51288962	3038.82126691	3073.62908327	3014.91923391	3029.24397684	3065.03538710	3063.73209477	3064.06741383	3032.95805997	3021.80500462	2970.74907366	2975.55818118	2956.79183092	2910.05347971	2862.05420479	2854.94834006	2860.75105041	2892.64172645	2964.16571664	2984.14517673	3019.03968355	2972.13327212	3449.67985458	3456.86716997	3477.87089600
2344.0000	2826.72663755	3275.81231074	3171.38673046	3149.36492232	3128.46980732	3151.05935480	3084.91136536	3115.77802749	3078.13461241	3101.49492199	3047.32070763	3080.77622238	3019.54275941	3053.86117789	3049.15538748	3046.56424324	3065.83832003	3026.45341761	3028.60813962	2983.24226732	2960.64997958	2949.42711534	2915.63842239	2883.53404589	2860.21000144	2862.78916407	2908.35184740	2965.22455673	2989.50700312	3020.42542907	2964.25820792	3433.65878060	3456.40610835	3481.75335801
2343.0000	2839.81363360	3309.18434691	3171.85009308	3159.87141350	3136.88537611	3143.65574550	3091.05192064	3109.35482409	3073.02638403	3112.93214190	3052.53444614	3081.65236361	3037.10089946	3085.24551812	3045.39719778	3031.32523046	3067.69085674	3019.40353441	3026.93870338	2990.23940869	2949.63012631	2941.28404138	2914.11731215	2897.74438086	2850.15747390	2861.50107599	2926.30828096	2974.90917258	2999.33436794	3019.45653195	2959.59466901	3420.94888257	3452.02799603	3483.05141702
2342.0000	2842.30838042	3327.56692233	3175.07761402	3159.91253004	3137.90344496	3147.98499444	3099.57132582	3098.48281223	3072.88647727	3120.70874106	3055.74548745	3076.28021782	3057.28058827	3100.00086523	3052.92381955	3023.63154302	3062.54467362	3010.71358691	3018.14473046	2983.98155922	2946.61422536	2934.62005057	2906.65388434	2895.62995753	2830.35990498	2857.43574156	2937.38266422	2989.68124041	3003.76673871	3019.15278504	2947.90171873	3408.28514538	3442.24736381	3477.78224476
2341.0000	2831.19568842	3325.30178473	3176.38239756	3151.47075981	3134.41387686	3158.63360034	3103.65581606	3089.76058338	3076.13334580	3119.96211201	3059.18157451	3067.54989446	3069.38827189	3087.17009509	3064.36801752	3024.51991592	3053.08839665	3005.30914096	3011.12070421	2975.45101467	2953.33837528	2929.74950354	2900.55430477	2879.35454764	2815.97027706	2860.77136397	2942.36331877	2998.33241875	2998.42395065	3022.30459088	2931.88239709	3400.31191992	3434.03915399	3471.44999269
2340.0000	2820.56273070	3307.80085419	3178.85435827	3148.51124302	3133.90761889	3169.83332472	3109.63837923	3095.48633899	3081.43839986	3115.29414480	3065.39855453	3057.92949830	3071.14694593	3060.39808819	3074.16065028	3030.72535822	3048.16113457	3013.68822535	3016.02562128	2979.21362053	2968.25481096	2927.23741463	2903.42267281	2859.67051465	2820.36051462	2880.71081901	2946.68368699	2993.07537094	2991.02127061	3030.05617345	2929.13290793	3402.41862951	3438.32973910	3472.61062323
2339.0000	2826.51104836	3287.42911041	3188.27278934	3160.43361653	3142.04671447	3178.36219047	3125.94179957	3119.15533781	3088.84676752	3115.76712915	3076.18184557	3050.45105986	3069.02965078	3044.31943780	3077.86818986	3040.10980683	3051.89282052	3039.95051597	3034.89739945	2993.85080208	2987.02161857	2929.03298032	2917.87185853	2848.18047328	2844.84970194	2912.97473513	2951.11720648	2977.60005680	2993.82966735	3040.13296210	2957.22385432	3413.13051259	3457.70859874	3482.41759834
2338.0000	2848.77282785	3276.39242436	3204.47366391	3180.86638937	3157.96200208	3183.08173615	3151.56728953	3146.85257476	3098.94726945	3125.59343631	3089.64350820	3050.84941622	3069.92331203	3050.95471317	3070.49566149	3054.23723321	3059.34994480	3072.86009278	3057.80310127	3004.76305893	3003.90740506	2936.18020146	2940.83917010	2850.64295859	2879.32062225	2940.87658884	2952.00498005	2963.82928774	3009.32336530	3047.96013059	3015.22115383	3427.70638003	3481.71808771	3495.30621539
2337.0000	2873.24102712	3281.23084750	3221.75860132	3197.18854410	3175.29830505	3186.22928319	3179.17439894	3161.22010181	3113.56166217	3142.42675690	3102.23597612	3065.78828270	3075.07952066	3074.44137387	3055.41182856	3075.30305353	3065.43465763	3095.83951941	3072.75204521	3006.46964805	3016.85924123	2949.50128748	2968.20661380	2867.61197510	2913.07876491	2951.53193538	2950.71487044	2964.95708240	3029.09910865	3053.39281315	3081.79862827	3446.77247614	3499.06034169	3509.81316511
2336.0000	2896.66573375	3308.52079394	3242.03544544	3214.07275221	3194.83452016	3200.93864872	3210.72089855	3167.77793156	3142.79925368	3168.32283472	3121.03863045	3103.27670449	3088.92810694	3110.84611868	3057.41652901	3107.75113147	3081.16351017	3111.38266817	3085.96234529	3019.11421202	3037.94031277	2980.21315469	3004.70717193	2905.10937549	2949.02394468	2955.58412048	2963.26473172	2997.45567323	3054.39900299	3071.01322211	3138.67619979	3482.58825185	3518.12521620	3538.56195008
2335.0000	2949.73236782	3381.51120309	3292.04218995	3269.05642158	3243.63752151	3260.47003388	3272.07918474	3207.50541065	3215.53565526	3226.13130311	3177.96781548	3183.12367545	3139.70317333	3182.23275704	3123.40770282	3172.20347989	3143.88668846	3158.25609311	3135.37826561	3085.42304209	3102.10736905	3062.71391943	3076.16414321	2988.30288027	3015.54402509	2997.03095480	3024.92995574	3090.54707603	3118.80823637	3137.57156386	3203.83728815	3565.41559171	3577.89332225	3612.94429204
2334.0000	3092.44987049	3546.03878143	3426.11007331	3421.51922914	3377.88607431	3414.59765462	3412.75657969	3342.56664452	3378.74122888	3364.15991050	3327.11244913	3345.24973030	3285.73615859	3338.41433935	3304.13301194	3315.27250633	3307.93714372	3301.88883767	3279.48398932	3253.87754804	3260.33679983	3248.30567723	3230.55970425	3161.25289619	3165.84798447	3141.55578447	3185.31222167	3284.96122760	3281.80490372	3306.02570762	3339.52047267	3744.17014054	3736.04197820	3779.56479811
