

, Lambda = 10000.0, Ratio = 0.05, Itermax = 10
RamanShift (cm-1)	00:00:27	00:01:30	00:02:00	00:02:30	00:03:00	00:03:30	00:04:00	00:04:30	00:05:00	00:05:30	00:06:00	00:06:30	00:07:00	00:07:30	00:08:00	00:08:30	00:09:00	00:09:30	00:10:00	00:10:30	00:11:00	00:11:30	00:12:00	00:12:30	00:13:00	00:13:30	00:14:00	00:14:30	00:15:00	00:15:30	00:16:00	00:16:30	00:17:00	00:17:30
3.3590000e+03	5.6058019e+02	7.5395282e+02	1.6735334e+03	8.8995337e+02	1.3300849e+03	1.5540263e+03	1.0603974e+03	2.5117596e+03	1.0328592e+03	1.9994220e+03	1.2683272e+03	2.4307815e+03	1.9259790e+03	2.0354040e+03	1.6433531e+03	1.8812228e+03	2.6141913e+03	1.8804599e+03	1.6569166e+03	1.2943754e+03	1.9591249e+03	1.2401712e+03	1.3024272e+03	1.6465378e+03	2.4178764e+03	1.5570198e+03	7.7884402e+02	2.1198180e+03	1.2328082e+03	9.1570943e+02	1.8046182e+03	1.4959789e+03	1.0652132e+03	1.6974461e+03
3.3580000e+03	6.6777213e+02	6.8270237e+02	1.5596881e+03	5.8046601e+02	1.1820187e+03	1.3435900e+03	1.1893108e+03	2.3056854e+03	1.2043762e+03	2.0150974e+03	9.9098488e+02	2.1116925e+03	1.7719047e+03	1.5777381e+03	1.2364285e+03	2.1167660e+03	2.4398019e+03	1.0554622e+03	8.2740507e+02	1.2206773e+03	1.6564328e+03	1.5338905e+03	1.1978041e+03	1.5717612e+03	2.1139664e+03	1.4058623e+03	6.5358175e+02	1.8600496e+03	1.1764144e+03	8.2466505e+02	8.5350501e+02	1.2740152e+03	4.2840063e+02	1.7129904e+03
3.3570000e+03	7.6964295e+02	1.0946236e+03	1.3559954e+03	1.7800754e+02	1.3025094e+03	1.1748745e+03	1.3787298e+03	1.7948263e+03	9.6422995e+02	1.4970769e+03	7.0788925e+02	1.4350612e+03	1.2151149e+03	9.5018584e+02	1.0101848e+03	2.1329335e+03	2.2908682e+03	3.3491185e+02	1.7474772e+02	1.2268970e+03	1.4529563e+03	1.8062231e+03	7.5914877e+02	1.1611294e+03	1.7969433e+03	1.5848510e+03	7.9194692e+02	1.7867429e+03	1.1123954e+03	8.5937937e+02	2.5715912e+02	9.6447094e+02	-1.7031108e+01	1.5586882e+03
3.3560000e+03	8.6745669e+02	1.3611373e+03	1.1088740e+03	2.0877873e+02	1.9167293e+03	9.2940332e+02	1.2450745e+03	1.4583163e+03	5.4665829e+02	1.2375433e+03	7.9488296e+02	1.1307761e+03	1.1546531e+03	8.2170598e+02	1.0274241e+03	1.7455395e+03	2.1968531e+03	8.0560248e+02	4.8413671e+02	1.5509806e+03	1.6728218e+03	1.7293829e+03	7.3930951e+02	1.2306248e+03	1.9428875e+03	1.9706274e+03	1.2590464e+03	1.9715518e+03	9.5974830e+02	6.8330860e+02	8.3050955e+02	1.1087301e+03	1.8343785e+02	1.9865646e+03
3.3550000e+03	1.0248815e+03	1.4530518e+03	1.2408007e+03	5.8473019e+02	2.3172927e+03	9.4502129e+02	7.2773207e+02	1.5323575e+03	3.9106711e+02	1.4406826e+03	1.3057907e+03	1.7244147e+03	1.9077834e+03	1.3641760e+03	1.1448116e+03	1.3135768e+03	2.3557640e+03	1.9091924e+03	1.2920827e+03	2.2537612e+03	2.0215312e+03	1.3823380e+03	1.4594831e+03	1.9700199e+03	2.3560905e+03	2.2288133e+03	1.7095022e+03	2.4861426e+03	1.0185778e+03	6.6778526e+02	1.7936165e+03	1.7133631e+03	8.8810738e+02	2.6060340e+03
3.3540000e+03	1.2156289e+03	1.9155978e+03	1.6220368e+03	8.8969362e+02	2.1269815e+03	1.6713695e+03	3.3834632e+02	1.8546953e+03	4.9977418e+02	1.4131367e+03	1.7622067e+03	2.6313136e+03	2.4462375e+03	1.8168879e+03	1.1575393e+03	1.2587657e+03	2.6852769e+03	2.2974944e+03	1.6390233e+03	2.6036445e+03	2.0917385e+03	1.0087562e+03	2.1108866e+03	2.5224103e+03	2.4736265e+03	2.1086049e+03	1.9357297e+03	2.7646996e+03	1.2878685e+03	1.0289635e+03	2.1490719e+03	2.0511996e+03	1.5296262e+03	2.6379570e+03
3.3530000e+03	9.6870653e+02	2.1177459e+03	1.5538786e+03	6.9094841e+02	1.4538930e+03	2.0746613e+03	1.7834009e+02	1.9148396e+03	4.7445211e+02	8.8092199e+02	1.5774805e+03	2.6541822e+03	2.0314211e+03	1.4958383e+03	7.3137063e+02	1.2608602e+03	2.5687723e+03	1.7018179e+03	1.2313880e+03	2.1062727e+03	1.7815632e+03	6.4866059e+02	1.8945659e+03	1.9956705e+03	1.9602166e+03	1.6720809e+03	1.7873585e+03	1.9492673e+03	1.0604930e+03	1.3092001e+03	1.6537256e+03	1.8745057e+03	1.4915198e+03	2.0440024e+03
3.3520000e+03	3.5271703e+02	1.3418834e+03	9.4273183e+02	5.9461107e+01	5.4983367e+02	1.3079901e+03	6.1395329e+01	1.5397949e+03	1.7694400e+02	3.4257317e+02	9.2884326e+02	1.7855194e+03	1.4487289e+03	6.5674999e+02	2.5423643e+02	9.5646829e+02	2.1185740e+03	1.0482382e+03	6.9739788e+02	1.2603347e+03	1.3840768e+03	5.1102533e+02	1.1432040e+03	8.2589732e+02	1.1068997e+03	1.1407459e+03	1.2133345e+03	6.5273426e+02	4.3481926e+02	1.2031190e+03	8.5107325e+02	1.4859094e+03	1.0028079e+03	1.1938953e+03
3.3510000e+03	2.1465089e+02	6.9726372e+02	4.8336302e+02	-2.3760019e+02	4.6219291e+01	5.3170745e+02	2.8822406e+02	1.3820455e+03	-5.4060953e+00	3.0673327e+02	5.1246217e+02	1.1945753e+03	1.4968390e+03	1.0110615e+02	4.6635736e+02	7.1012724e+02	2.1944372e+03	1.0157771e+03	7.4883033e+02	8.1895255e+02	1.3608784e+03	9.0411124e+02	8.8828106e+02	2.3886962e+02	6.9172748e+02	8.4565949e+02	8.8968351e+02	3.3442585e+02	3.6894013e+02	8.6585564e+02	6.1044410e+02	1.2087130e+03	7.6004519e+02	7.8236167e+02
3.3500000e+03	6.0335038e+02	1.1088761e+03	6.5602871e+02	9.4352703e+01	2.9134997e+02	8.2131285e+02	8.0435280e+02	1.7430247e+03	2.5934584e+02	6.3009297e+02	4.7149294e+02	1.2722907e+03	1.8160967e+03	2.3101445e+02	1.1144595e+03	9.5052773e+02	2.6700905e+03	1.2282801e+03	1.2154110e+03	1.0074596e+03	1.5818388e+03	1.5090896e+03	1.3601958e+03	6.9763185e+02	8.9808082e+02	9.9553824e+02	1.3735334e+03	1.0558164e+03	8.6501808e+02	5.5880435e+02	1.0428516e+03	1.3728034e+03	6.9511499e+02	1.2141002e+03
3.3490000e+03	7.2564038e+02	1.5667203e+03	1.1619675e+03	4.0519686e+02	6.9354330e+02	1.4786941e+03	9.2175737e+02	2.0602515e+03	5.3067918e+02	7.7695469e+02	6.3477862e+02	1.3838541e+03	1.8140636e+03	6.2416396e+02	1.4493884e+03	1.4481763e+03	2.5768480e+03	1.1518242e+03	1.3096578e+03	1.4034663e+03	1.5393040e+03	1.7940462e+03	1.6094051e+03	1.5027188e+03	1.1136535e+03	1.2820642e+03	1.9408732e+03	1.6768308e+03	1.1217160e+03	4.3455774e+02	1.3247098e+03	1.7097733e+03	4.7413896e+02	1.6959439e+03
3.3480000e+03	4.8011203e+02	1.2337101e+03	1.3659072e+03	3.0887657e+02	7.1060058e+02	1.5076417e+03	6.2889926e+02	2.0254733e+03	2.7108439e+02	6.1787470e+02	8.4440339e+02	1.3071920e+03	1.4647941e+03	7.1712683e+02	1.2433423e+03	1.5292179e+03	1.8645764e+03	8.8828000e+02	7.7679354e+02	1.5050399e+03	1.3672057e+03	1.7052897e+03	1.1155383e+03	1.7716291e+03	1.1316484e+03	1.1844498e+03	1.8035055e+03	1.5325444e+03	1.0043290e+03	5.3780509e+02	9.6107606e+02	1.4707063e+03	2.7799459e+02	1.4734603e+03
3.3470000e+03	2.8077930e+02	6.2672529e+02	9.6420176e+02	3.2645550e+01	6.4429362e+02	9.0121287e+02	4.0252961e+02	1.6696110e+03	-1.1622470e+02	4.4122499e+02	6.8375256e+02	1.2240383e+03	9.7231696e+02	4.9266761e+02	7.3825884e+02	1.0052645e+03	1.3033288e+03	6.4432098e+02	1.9467900e+02	1.2390026e+03	1.3480600e+03	1.2472437e+03	4.5907514e+02	1.4303048e+03	1.1899823e+03	5.8649153e+02	1.3709983e+03	8.7706559e+02	8.0661365e+02	7.8603316e+02	3.1651543e+02	7.4744810e+02	2.1786702e+02	9.3222923e+02
3.3460000e+03	1.6728294e+02	1.6663712e+02	2.6419085e+02	-1.9892034e+02	7.8296256e+02	3.0975952e+02	2.2093457e+02	1.1122088e+03	-2.3613318e+01	4.5170873e+02	2.9521631e+02	9.8822875e+02	5.0447430e+02	1.8624837e+02	3.9740376e+02	6.2115546e+02	1.2150061e+03	3.7197250e+02	4.7518833e+01	7.0883072e+02	1.2196334e+03	5.5047345e+02	1.3611131e+02	8.8288098e+02	1.2097908e+03	7.6651731e+01	1.2518207e+03	2.6904462e+02	5.6806656e+02	8.0288960e+02	-9.4201655e+01	2.9699946e+02	1.8466714e+02	6.4358363e+02
3.3450000e+03	1.1318757e+02	-6.0065923e+01	1.1415591e+01	-2.0310601e+02	7.9505846e+02	3.2814347e+02	5.6796299e+01	9.2541946e+02	3.8409847e+02	5.4878441e+02	3.6458570e+02	6.3717027e+02	3.2417294e+02	4.9683383e+00	3.7685011e+02	8.0929313e+02	1.4112329e+03	1.4491092e+02	1.3591069e+02	2.2927632e+02	1.0065792e+03	2.8617130e+02	1.1775425e+02	3.8854460e+02	1.1143920e+03	3.7588177e+02	1.3864556e+03	2.1646204e+01	3.7062788e+02	4.2942120e+02	-2.8175251e+01	3.9032560e+02	1.9162553e+02	7.2922537e+02
3.3440000e+03	1.4392043e+02	2.1098386e+02	5.9452351e+02	-3.6277104e+01	5.6609135e+02	7.7898363e+02	1.0489085e+02	1.2289013e+03	6.0755721e+02	3.9203025e+02	7.5153691e+02	5.9891005e+02	5.4250966e+02	8.1670363e+01	2.9163530e+02	9.9427551e+02	1.5561705e+03	2.1343908e+02	7.5692716e+01	4.0763710e+02	1.1100865e+03	7.1517108e+02	1.3573210e+02	1.2837574e+02	1.0596668e+03	1.1785747e+03	1.5549898e+03	1.2897892e+02	3.1971148e+02	2.4443251e+02	3.8896829e+02	7.9036334e+02	2.5027700e+02	8.7758745e+02
3.3430000e+03	3.1095663e+02	7.4469154e+02	1.4933608e+03	-1.0712789e+02	6.0200189e+02	9.8856909e+02	3.9311083e+02	1.4107222e+03	5.7075796e+02	1.2613256e+02	9.7047466e+02	1.0266127e+03	8.9657784e+02	4.1645953e+02	8.1587730e+01	9.4039658e+02	1.4111196e+03	6.4361993e+02	8.2187286e+00	1.2603866e+03	1.4512679e+03	1.1960391e+03	9.9028046e+00	2.1914393e+02	1.1847906e+03	1.5755594e+03	1.7025014e+03	4.9060436e+02	4.5650311e+02	5.8144844e+02	7.3612488e+02	1.2189302e+03	4.4800011e+02	7.1281992e+02
3.3420000e+03	8.2695198e+02	9.7526347e+02	1.9921885e+03	-4.4849958e+02	1.0399030e+03	9.3906749e+02	9.1035539e+02	1.5394552e+03	6.1155456e+02	5.1480849e+02	1.0313883e+03	1.6991137e+03	1.1524948e+03	1.0502065e+03	2.1249965e+02	9.4745348e+02	1.2909839e+03	1.2001309e+03	4.6112909e+02	1.9248348e+03	1.6750141e+03	1.3116556e+03	1.1351070e+02	6.3618891e+02	1.4654295e+03	1.4213149e+03	1.7772885e+03	1.0299376e+03	8.7378421e+02	9.6942287e+02	8.9842038e+02	1.5299278e+03	8.1054224e+02	5.5201600e+02
3.3410000e+03	1.3710702e+03	9.6720490e+02	2.0176571e+03	-5.4216148e+02	1.3751839e+03	1.0499474e+03	1.3593483e+03	1.9060989e+03	7.4970192e+02	1.4503111e+03	8.3122150e+02	2.1483114e+03	1.3789645e+03	1.7488124e+03	7.5523191e+02	8.7965184e+02	1.5784998e+03	1.5349756e+03	1.3465980e+03	1.8462470e+03	1.6740983e+03	1.2627582e+03	6.9595729e+02	1.1414235e+03	1.5206716e+03	1.1846324e+03	1.7045416e+03	1.6200288e+03	1.2791004e+03	1.1628085e+03	1.0881822e+03	1.6907321e+03	9.9869035e+02	8.1869431e+02
3.3400000e+03	1.3368513e+03	1.0423251e+03	1.9868884e+03	-2.5631405e+01	1.4247696e+03	1.3225550e+03	1.3010509e+03	2.0291548e+03	6.2854616e+02	1.8540532e+03	4.9196613e+02	2.0145898e+03	1.6776378e+03	1.9375923e+03	1.2597680e+03	7.8014725e+02	1.9085270e+03	1.4175200e+03	1.8491192e+03	1.4971533e+03	1.6340236e+03	1.3108406e+03	1.2697935e+03	1.4345897e+03	1.2817037e+03	1.1808649e+03	1.4785351e+03	2.0296238e+03	1.3505109e+03	1.3646042e+03	1.1974902e+03	1.7283117e+03	9.3013935e+02	1.2442888e+03
3.3390000e+03	1.0437516e+03	1.2509147e+03	2.1689525e+03	8.4468662e+02	1.3864010e+03	1.6153476e+03	1.0625206e+03	1.8350280e+03	3.4370831e+02	1.5856853e+03	6.8044732e+02	1.7307197e+03	1.8936772e+03	1.6872677e+03	1.3695725e+03	1.0455795e+03	1.8496752e+03	1.0571054e+03	1.6763694e+03	1.4934260e+03	1.8061711e+03	1.6405766e+03	1.4946805e+03	1.5953015e+03	1.4061626e+03	1.2916055e+03	1.2331149e+03	2.1049799e+03	1.3673399e+03	1.4956270e+03	1.0718286e+03	1.6669992e+03	1.0217239e+03	1.5447469e+03
3.3380000e+03	9.7010597e+02	1.5228960e+03	2.3354887e+03	1.2757232e+03	1.2915032e+03	1.7566075e+03	1.1026419e+03	1.7613429e+03	2.2967923e+02	1.3243094e+03	1.2997898e+03	1.8241624e+03	1.8560986e+03	1.5003651e+03	1.1178142e+03	1.3058202e+03	1.7020135e+03	9.4610046e+02	1.3304646e+03	1.6326160e+03	1.9686957e+03	2.0368929e+03	1.4965819e+03	1.7248868e+03	1.9072425e+03	1.1714027e+03	1.0831349e+03	1.9784103e+03	1.2923455e+03	1.2503681e+03	9.6941749e+02	1.4460599e+03	1.3405064e+03	1.6296326e+03
3.3370000e+03	8.0965988e+02	1.5249143e+03	2.1617253e+03	7.4341213e+02	1.1757531e+03	1.4223271e+03	1.0532087e+03	1.5157823e+03	1.7508018e+02	1.0133637e+03	1.4509071e+03	1.9188418e+03	1.7974950e+03	1.2347654e+03	8.0846412e+02	9.5421680e+02	1.8324413e+03	9.8243107e+02	1.1002689e+03	1.3933981e+03	1.6994268e+03	1.7858799e+03	1.4275607e+03	1.6354875e+03	1.8793446e+03	8.9415155e+02	9.4800766e+02	1.7739382e+03	7.5418942e+02	6.6536675e+02	1.0306209e+03	1.1306586e+03	1.4642447e+03	1.3337781e+03
3.3360000e+03	4.9545470e+02	1.0070678e+03	1.7194526e+03	-1.5339459e+02	1.0589210e+03	8.1284601e+02	7.0263213e+02	8.6177957e+02	6.7595696e+01	4.4030743e+02	1.0138616e+03	1.6591192e+03	1.9588251e+03	7.3665987e+02	5.6425827e+02	3.9249889e+02	2.0312291e+03	7.2941359e+02	8.4481477e+02	9.4175441e+02	1.3202664e+03	8.9372485e+02	1.4236204e+03	1.4758583e+03	1.1966280e+03	7.4569203e+02	9.0933448e+02	1.3886329e+03	2.5168786e+02	2.6360343e+02	1.0706838e+03	9.6158507e+02	1.2547093e+03	9.5381264e+02
3.3350000e+03	4.7382715e+02	4.5910346e+02	1.2647802e+03	-4.4402451e+02	8.4448181e+02	5.9861253e+02	5.0043074e+02	4.7642622e+02	1.2209500e+02	4.6941803e+01	6.7590883e+02	1.4033234e+03	2.0574688e+03	4.3565575e+02	3.3994574e+02	3.8867648e+02	2.0554238e+03	5.5008279e+02	5.5024314e+02	8.5899337e+02	1.3942620e+03	4.3905747e+02	1.4532913e+03	1.4539007e+03	7.4853943e+02	6.7809090e+02	1.2004000e+03	9.1606642e+02	3.4225423e+02	3.4504535e+02	9.9228898e+02	9.3078574e+02	1.1377542e+03	1.0635270e+03
3.3340000e+03	7.3668820e+02	3.8722899e+02	9.6237922e+02	-2.9076147e+02	6.0512789e+02	7.8674202e+02	5.5553366e+02	6.5759809e+02	3.5679684e+02	-8.7981297e+00	6.9697859e+02	1.3722227e+03	1.7478979e+03	4.2172181e+02	3.4139785e+02	7.9262820e+02	2.0334477e+03	8.6268801e+02	4.3298716e+02	9.8074275e+02	1.5977423e+03	7.8216390e+02	1.3676221e+03	1.2700903e+03	8.7484880e+02	7.0267759e+02	1.4178290e+03	5.6531285e+02	5.4649814e+02	4.0799162e+02	8.0624155e+02	9.0382974e+02	1.3964232e+03	1.4724276e+03
3.3330000e+03	8.6266107e+02	5.4223455e+02	8.8718609e+02	-5.2060187e+02	3.4611891e+02	8.0513954e+02	5.8254637e+02	8.7799988e+02	3.7826534e+02	1.9891918e+01	8.5964499e+02	1.4200113e+03	1.1535875e+03	3.7798933e+02	6.4294091e+02	8.4253635e+02	1.8990755e+03	1.1578399e+03	5.8945341e+02	6.1118548e+02	1.4132497e+03	1.0708927e+03	1.1921951e+03	8.7591898e+02	9.3882784e+02	8.3924387e+02	1.0253826e+03	2.6390223e+02	4.2553349e+02	1.3898848e+02	5.9943313e+02	1.0051363e+03	1.5425638e+03	1.4703290e+03
3.3320000e+03	7.2097429e+02	5.6596261e+02	9.2010361e+02	-9.5163397e+02	5.2354496e+01	5.9597233e+02	5.6505497e+02	9.5150670e+02	2.3491064e+01	2.5141217e+02	1.0380118e+03	1.4682018e+03	6.5762049e+02	4.0503772e+02	8.8547902e+02	4.8297918e+02	1.4329621e+03	1.1534984e+03	8.2051208e+02	6.3530630e+01	1.1642294e+03	9.2003630e+02	9.5764656e+02	6.3225479e+02	6.6901519e+02	7.8650510e+02	5.6484582e+02	1.1624774e+02	2.9717908e+02	1.4552812e+02	5.1890641e+02	1.2278295e+03	1.0745789e+03	1.0053485e+03
3.3310000e+03	5.5253466e+02	4.0791157e+02	8.4147457e+02	-7.7133592e+02	1.3944328e+02	4.1252344e+02	5.6823264e+02	9.2759351e+02	-1.3985839e+02	6.9619264e+02	9.9734229e+02	1.4192725e+03	4.0020877e+02	5.7736490e+02	8.7291002e+02	2.6704096e+02	1.0008412e+03	1.1589324e+03	8.2560121e+02	2.7041390e+02	1.1511223e+03	6.4089348e+02	6.0515798e+02	5.2960057e+02	5.5730248e+02	5.1317691e+02	6.7449603e+02	3.9972862e+02	4.3711209e+02	6.8770383e+02	5.4583603e+02	1.2104613e+03	3.5100742e+02	6.0683762e+02
3.3300000e+03	5.6718410e+02	1.1127147e+02	6.7827903e+02	-1.3333484e+02	6.9455969e+02	1.5319427e+02	5.0385619e+02	5.2445653e+02	2.7030822e+02	8.3857763e+02	5.2981573e+02	1.1846919e+03	1.7780277e+02	4.3211128e+02	7.1217840e+02	2.4030127e+02	9.4401100e+02	9.5826325e+02	5.2781588e+02	8.9560596e+02	1.0417115e+03	3.1962651e+02	2.5944254e+02	3.6999498e+02	6.2795893e+02	3.2603759e+02	8.6710892e+02	8.3838140e+02	7.4976840e+02	9.9464439e+02	6.4244966e+02	8.6961814e+02	-4.4537614e+01	4.2109062e+02
3.3290000e+03	7.2324776e+02	-4.9186649e+01	6.1798988e+02	2.2652697e+02	1.0948459e+03	-8.8319238e+01	4.1315077e+02	-2.7306375e+00	6.5856098e+02	4.9490200e+02	9.2241455e+01	9.2411154e+02	2.6822322e+01	2.9445434e+01	4.6916221e+02	2.1024255e+02	9.1507891e+02	3.9270291e+02	2.9774936e+02	9.6636476e+02	9.1179974e+02	1.0970512e+02	2.8660281e+02	2.1308462e+02	4.9276175e+02	2.7029166e+02	6.3653391e+02	9.8572055e+02	1.0817206e+03	6.2090664e+02	8.8751773e+02	6.6191545e+02	-3.6939632e+00	2.5161811e+02
3.3280000e+03	8.1097804e+02	1.6722350e+02	6.0555283e+02	2.0428563e+02	1.1086534e+03	6.3469754e+01	4.7590090e+02	7.9147752e+01	5.7952693e+02	1.7764905e+02	2.0351056e+02	8.3612742e+02	2.9604009e+02	1.6683675e+02	2.3121023e+02	3.0608138e+02	9.1220737e+02	1.7149171e+02	5.4513807e+02	6.5361151e+02	1.1921913e+03	2.3451864e+02	7.9734394e+02	2.4187747e+02	3.6160689e+02	3.0580367e+02	3.1601899e+02	8.9299558e+02	1.1650902e+03	2.3480753e+02	1.2139705e+03	8.8229175e+02	3.0610890e+02	1.4056046e+02
3.3270000e+03	5.6112764e+02	4.3916468e+02	4.6899705e+02	1.8204369e+01	9.7432370e+02	3.9851394e+02	6.7853664e+02	5.4537079e+02	3.5280580e+02	3.0992487e+02	5.6389604e+02	8.6576314e+02	8.2436113e+02	7.6495702e+02	9.7072511e+01	4.3265853e+02	1.3017408e+03	5.2325235e+02	9.3858916e+02	5.8146250e+02	1.5292668e+03	4.4161272e+02	1.2287286e+03	5.5965438e+02	5.3474034e+02	4.8927041e+02	2.7223016e+02	7.1081853e+02	8.2485518e+02	4.3593895e+02	1.3656590e+03	1.2015220e+03	5.8668679e+02	2.3243668e+02
3.3260000e+03	8.6312235e+01	4.6279838e+02	3.2429375e+02	-1.3224870e+02	7.2130233e+02	4.6944712e+02	8.3803143e+02	6.3363999e+02	1.3568271e+02	6.5510892e+02	7.0069402e+02	8.3225162e+02	1.1027493e+03	9.1504691e+02	8.6673532e+00	3.8059180e+02	1.5980302e+03	7.4790070e+02	8.2363582e+02	6.4675572e+02	1.3548594e+03	5.2694453e+02	1.0425597e+03	8.4559547e+02	8.4208143e+02	6.3329712e+02	4.1398374e+02	4.7762951e+02	4.8191537e+02	7.8215065e+02	1.1037138e+03	1.2294440e+03	6.4914029e+02	4.4755952e+02
3.3250000e+03	8.5132831e+01	5.2840337e+02	4.2786212e+02	1.5599729e+02	5.6383564e+02	4.1983684e+02	9.5473772e+02	4.8166581e+02	4.6929866e+01	8.3567156e+02	6.5666242e+02	7.2871379e+02	1.1770708e+03	6.4179306e+02	-2.9973688e+01	3.6229835e+02	1.3007434e+03	7.2223984e+02	3.4560005e+02	6.1289502e+02	9.8450122e+02	6.3733470e+02	5.6347505e+02	6.9399540e+02	1.1095875e+03	5.6501448e+02	5.5994393e+02	4.7324922e+02	5.5573775e+02	7.5492641e+02	6.4926133e+02	1.0585136e+03	7.1838453e+02	5.9526681e+02
3.3240000e+03	6.8290045e+02	7.6494929e+02	7.9285385e+02	6.8046642e+02	9.0781420e+02	5.1007452e+02	1.0532335e+03	5.7081352e+02	4.8732940e+02	9.2812298e+02	6.5421051e+02	7.2962815e+02	1.2661287e+03	6.2800552e+02	1.3054441e+02	4.4373128e+02	1.0328017e+03	8.9915475e+02	1.8516972e+02	6.5086900e+02	9.7219954e+02	7.2409868e+02	4.0734564e+02	5.0352418e+02	1.2205321e+03	4.9290357e+02	7.0423078e+02	8.4202225e+02	7.5153231e+02	6.3954574e+02	6.7454966e+02	9.1905164e+02	9.3869534e+02	5.9573273e+02
3.3230000e+03	9.6406928e+02	7.9768938e+02	1.1290489e+03	4.9674772e+02	1.4824273e+03	6.2618193e+02	8.5792607e+02	7.1954420e+02	1.1195218e+03	9.4091260e+02	8.6408996e+02	8.7946451e+02	1.1791241e+03	8.0014188e+02	3.9040784e+02	4.2613245e+02	1.2230709e+03	1.1318343e+03	4.4977284e+02	8.3063198e+02	1.1059806e+03	5.7172696e+02	5.6227706e+02	7.0440477e+02	1.0384856e+03	5.0878188e+02	8.2145421e+02	1.0646466e+03	7.6884383e+02	6.9380042e+02	1.0877014e+03	7.7571514e+02	1.0078457e+03	4.9611291e+02
3.3220000e+03	5.9063346e+02	6.1295605e+02	1.1117451e+03	-3.2797678e+02	1.5297459e+03	6.3325034e+02	3.5083981e+02	7.1896410e+02	1.1073681e+03	6.0907914e+02	1.2750933e+03	9.8430890e+02	9.2258354e+02	7.4504260e+02	5.0111972e+02	5.4429655e+02	1.2998393e+03	1.0337888e+03	5.7189647e+02	9.2856865e+02	8.5169333e+02	1.9319414e+02	6.0277355e+02	8.1113580e+02	6.9447752e+02	4.2161069e+02	7.6486601e+02	7.5641657e+02	7.0688712e+02	7.3323484e+02	9.9744179e+02	5.6523421e+02	7.5992898e+02	4.3093717e+02
3.3210000e+03	2.0918377e+02	5.4123960e+02	7.8059121e+02	-7.0082212e+02	9.5196744e+02	5.2792774e+02	5.0644581e+01	8.2514790e+02	5.9340836e+02	1.7137336e+02	1.4901555e+03	8.9484705e+02	7.6123627e+02	5.5595606e+02	4.9547666e+02	8.8327790e+02	9.2902651e+02	6.7743009e+02	2.5191339e+02	8.5270891e+02	3.2422299e+02	-1.1058797e+02	4.3521748e+02	5.9844852e+02	4.4424982e+02	2.7123691e+02	5.7203590e+02	3.4374161e+02	4.9820300e+02	6.9927645e+02	4.9687217e+02	3.9089878e+02	3.9431984e+02	5.4034677e+02
3.3200000e+03	4.1728772e+01	4.7283658e+02	4.1845467e+02	-5.3809652e+02	5.0722383e+02	3.2327625e+02	1.0978162e+02	1.0437681e+03	3.3154695e+02	2.7663758e+01	1.2079488e+03	6.3988625e+02	5.5256378e+02	3.6356243e+02	4.0351339e+02	7.5198293e+02	4.3033570e+02	2.7976572e+02	-8.5615051e+01	6.6620150e+02	3.3977865e+01	-2.5561899e+01	3.0563930e+02	5.1315138e+02	2.7055545e+02	1.8087504e+02	4.6036080e+02	1.7399738e+02	1.0151794e+02	5.1054406e+02	4.5272870e+02	2.4837034e+02	7.9204201e+01	6.6055962e+02
3.3190000e+03	-1.2163365e+02	2.4619048e+02	1.0144478e+02	-5.5025306e+02	6.5331425e+02	1.2965008e+02	1.2812691e+02	1.0302550e+03	4.0058318e+02	1.5276154e+01	6.3543855e+02	3.2676460e+02	2.0505835e+02	2.8996066e+01	1.9498950e+02	-2.5293456e+01	3.1555197e+01	7.1920627e+00	-1.1784368e+02	3.7849461e+02	6.8209822e+01	3.9743241e+02	2.1058218e+02	4.7704040e+02	5.9330807e+01	8.3402355e+01	4.3319592e+02	9.2956893e+01	-1.3731669e+02	4.9886760e+01	7.5539195e+02	1.4018062e+01	-7.7479508e+01	4.4895418e+02
3.3180000e+03	-1.7050684e+02	1.3161647e+02	-1.1918366e+02	-6.2028600e+02	8.9087260e+02	4.1088305e+01	2.1471011e+01	8.0256478e+02	3.6048064e+02	7.9737343e+01	6.1649144e+01	1.9745442e+02	5.5316479e+01	-2.3345452e+02	1.5366728e+02	-5.4710047e+02	-1.9058443e+02	-4.9389960e+01	-5.8945331e+01	1.6499120e+02	2.6317802e+02	8.1820722e+02	-7.2928569e+00	1.5828441e+02	-3.3085759e+00	3.3484360e+01	2.6525857e+02	6.9636163e+01	-4.9274553e+01	-2.6574320e+02	8.1916908e+02	-1.5987999e+02	-2.1510768e+01	6.4944864e+01
3.3170000e+03	-1.5747612e+01	2.9643307e+02	-4.6296588e+01	-3.8806198e+02	7.2947009e+02	-9.6003597e+00	6.4501877e+01	7.2017090e+02	1.2164311e+02	3.8214853e+02	-2.7936928e+02	4.6300755e+02	8.7553213e+01	8.1737563e+01	3.5987655e+02	-3.8929754e+02	-9.9584641e+01	-5.3394051e+01	6.7613550e+01	3.3268029e+02	5.3063369e+02	9.2793999e+02	-1.0901742e+02	-1.3937671e+02	2.6481761e+02	3.4918351e+01	-5.1705121e+01	1.0421510e+02	1.2140479e+02	1.9390189e+01	7.4766728e+02	5.8782418e+01	9.3786089e+01	2.2167258e+01
